date,snow_depth_water_equivalent_mean,surface_net_solar_radiation_mean,surface_net_thermal_radiation_mean,surface_pressure_mean,temperature_2m_mean,dewpoint_temperature_2m_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean,snow_depth_water_equivalent_min,surface_net_solar_radiation_min,surface_net_thermal_radiation_min,surface_pressure_min,temperature_2m_min,dewpoint_temperature_2m_min,u_component_of_wind_10m_min,v_component_of_wind_10m_min,volumetric_soil_water_layer_1_min,volumetric_soil_water_layer_2_min,volumetric_soil_water_layer_3_min,volumetric_soil_water_layer_4_min,snow_depth_water_equivalent_max,surface_net_solar_radiation_max,surface_net_thermal_radiation_max,surface_pressure_max,temperature_2m_max,dewpoint_temperature_2m_max,u_component_of_wind_10m_max,v_component_of_wind_10m_max,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_2_max,volumetric_soil_water_layer_3_max,volumetric_soil_water_layer_4_max,total_precipitation_sum,potential_evaporation_sum,streamflow
1980-03-18,0.0,124.63,-63.19,98.09,6.92,2.64,-0.45,-0.12,0.36,0.37,0.36,0.4,0.0,-0.0,-103.47,98.0,0.35,-0.13,-0.97,-1.79,0.36,0.37,0.36,0.4,0.0,480.64,-26.21,98.16,12.41,3.92,0.27,0.4,0.36,0.37,0.36,0.4,0.01,2.73,
1980-03-19,0.0,111.13,-55.42,98.07,6.2,2.29,-1.5,-1.27,0.36,0.37,0.36,0.4,0.0,-0.0,-77.72,97.92,2.97,-0.93,-2.3,-2.51,0.35,0.36,0.36,0.4,0.0,409.56,-21.91,98.17,11.04,4.03,-0.74,0.01,0.36,0.37,0.36,0.4,0.18,3.19,
1980-03-20,0.0,97.26,-51.19,97.23,3.19,-2.45,-3.0,-1.73,0.35,0.36,0.36,0.4,0.0,-0.0,-70.81,96.78,0.85,-5.04,-4.16,-2.23,0.35,0.36,0.36,0.4,0.0,335.63,-33.88,97.88,6.39,-0.91,-1.91,-1.23,0.35,0.36,0.36,0.4,0.02,4.76,
1980-03-21,0.27,90.31,-39.81,96.71,3.64,-1.65,-1.93,0.7,0.35,0.36,0.35,0.4,0.0,0.0,-62.28,96.67,0.04,-5.07,-2.57,-0.96,0.35,0.36,0.35,0.4,0.42,356.49,-13.56,96.84,8.08,1.66,-0.78,1.94,0.35,0.36,0.36,0.4,0.52,3.56,
1980-03-22,0.2,106.98,-51.91,97.2,6.01,2.19,-0.66,-0.55,0.35,0.36,0.35,0.4,0.12,0.0,-87.46,96.9,1.51,0.56,-1.36,-2.93,0.35,0.36,0.35,0.4,0.27,422.17,-5.81,97.41,11.44,3.57,0.2,1.84,0.36,0.36,0.35,0.4,0.97,2.83,
1980-03-23,0.11,85.45,-56.44,97.65,4.91,0.19,-1.09,-1.16,0.35,0.35,0.35,0.4,0.08,0.0,-74.04,97.42,1.61,-1.95,-2.06,-1.87,0.35,0.35,0.35,0.4,0.12,280.78,-29.71,97.88,8.28,3.26,1.37,-0.26,0.35,0.36,0.35,0.4,0.05,2.53,
1980-03-24,0.07,77.71,-39.35,98.03,5.21,1.32,-0.31,-0.18,0.35,0.35,0.35,0.4,0.05,0.0,-74.61,97.91,2.16,0.4,-1.47,-0.74,0.35,0.35,0.35,0.4,0.08,300.96,-20.03,98.11,8.02,2.27,0.49,0.97,0.35,0.35,0.35,0.4,0.48,1.63,
1980-03-25,0.04,119.56,-53.29,97.97,7.16,2.18,-0.05,0.75,0.35,0.35,0.35,0.4,0.02,0.0,-97.92,97.86,1.59,0.56,-1.16,0.41,0.34,0.35,0.35,0.4,0.05,465.14,-21.59,98.07,12.17,4.43,2.5,1.74,0.35,0.35,0.35,0.4,0.49,3.03,
1980-03-26,0.02,129.43,-61.18,98.16,6.66,3.01,0.93,1.15,0.35,0.35,0.35,0.4,0.01,0.0,-99.95,97.98,2.61,1.25,-1.92,0.68,0.35,0.35,0.35,0.4,0.02,454.47,-26.33,98.35,10.58,4.26,2.71,1.6,0.35,0.35,0.35,0.4,0.76,3.21,
1980-03-27,0.0,27.58,-12.48,97.68,9.44,7.24,1.52,2.58,0.4,0.37,0.35,0.4,0.0,0.0,-34.99,97.5,6.07,2.65,-1.93,1.54,0.35,0.35,0.35,0.4,0.01,102.65,0.45,97.92,11.31,9.3,3.63,3.09,0.43,0.38,0.35,0.4,13.02,1.64,
1980-03-28,0.0,90.56,-34.45,97.93,12.52,9.14,3.14,2.57,0.41,0.39,0.35,0.4,0.0,0.0,-74.27,97.73,10.46,7.85,1.67,2.08,0.39,0.38,0.35,0.4,0.0,438.26,-2.17,98.07,15.87,10.22,5.65,3.03,0.43,0.4,0.35,0.4,5.87,4.24,
1980-03-29,0.0,136.97,-60.93,98.07,9.23,4.07,4.88,2.27,0.39,0.39,0.35,0.4,0.0,0.0,-90.97,97.95,6.64,0.88,2.95,0.98,0.39,0.39,0.35,0.4,0.0,517.96,-30.7,98.4,11.53,8.35,7.44,3.38,0.4,0.39,0.35,0.4,2.43,7.71,
1980-03-30,0.0,147.93,-60.07,98.97,6.99,2.44,3.79,0.53,0.39,0.39,0.35,0.4,0.0,0.0,-95.01,98.42,3.89,0.45,1.76,-0.34,0.39,0.39,0.35,0.4,0.0,508.93,-20.05,99.24,10.5,4.15,4.75,1.18,0.4,0.39,0.35,0.4,3.23,5.41,
1980-03-31,0.0,94.93,-36.93,98.82,7.54,3.73,0.99,1.38,0.39,0.38,0.35,0.4,0.0,0.0,-72.0,98.31,4.24,1.68,-1.05,1.03,0.38,0.38,0.35,0.4,0.0,389.01,-3.53,99.23,10.91,6.35,2.61,1.88,0.43,0.39,0.35,0.4,5.53,3.13,
1980-04-01,0.0,57.46,-18.01,98.07,11.25,9.74,2.91,1.4,0.42,0.42,0.36,0.4,0.0,0.0,-60.93,97.95,7.78,6.63,-0.51,0.83,0.41,0.39,0.35,0.4,0.0,262.06,1.41,98.23,14.02,11.11,4.3,2.67,0.44,0.43,0.36,0.4,16.08,1.69,
1980-04-02,0.0,145.02,-55.63,98.55,7.85,3.9,4.96,0.75,0.41,0.41,0.36,0.4,0.0,0.0,-107.49,97.83,4.35,1.64,2.99,-0.7,0.41,0.41,0.36,0.4,0.0,509.79,-10.12,98.99,11.22,9.7,6.8,3.46,0.42,0.42,0.37,0.4,4.72,5.92,
1980-04-03,0.0,135.72,-56.21,99.1,4.75,1.03,2.92,-2.38,0.41,0.4,0.37,0.4,0.0,0.0,-83.35,99.01,2.35,-1.85,1.88,-4.44,0.4,0.4,0.37,0.4,0.0,469.06,-20.18,99.32,7.97,2.89,3.84,0.03,0.41,0.41,0.37,0.4,4.42,4.79,
1980-04-04,0.01,135.19,-56.74,99.4,3.69,-0.45,1.13,-3.01,0.4,0.4,0.37,0.4,0.0,0.0,-92.56,99.34,1.54,-3.18,-0.56,-4.71,0.4,0.4,0.37,0.4,0.02,459.21,-24.09,99.54,6.94,1.63,2.11,-1.81,0.41,0.4,0.37,0.4,2.29,4.38,
1980-04-05,0.02,107.74,-57.81,99.73,2.78,-2.5,-1.67,-1.8,0.39,0.4,0.37,0.4,0.01,0.0,-76.85,99.58,-1.42,-4.38,-2.8,-2.56,0.38,0.39,0.37,0.4,0.03,348.62,-26.61,99.91,6.73,-1.03,-0.84,-1.16,0.4,0.4,0.37,0.4,0.51,3.76,
1980-04-06,0.02,109.27,-51.08,99.78,3.9,-1.73,-2.12,-1.6,0.38,0.39,0.37,0.4,0.02,0.0,-80.01,99.68,-1.55,-3.05,-3.44,-2.49,0.38,0.39,0.37,0.4,0.03,343.26,-34.42,99.91,8.74,-0.51,-1.23,-0.37,0.38,0.39,0.37,0.4,0.19,4.31,
1980-04-07,0.01,109.93,-48.15,99.6,5.91,1.01,-0.61,-0.61,0.37,0.38,0.37,0.4,0.01,0.0,-68.97,99.18,1.01,-0.98,-2.13,-1.24,0.37,0.38,0.37,0.4,0.02,342.38,-25.66,99.82,9.95,3.18,1.49,1.24,0.38,0.39,0.37,0.4,0.04,3.1,
1980-04-08,0.01,148.16,-53.78,98.74,5.3,0.67,2.22,-1.96,0.39,0.38,0.37,0.4,0.01,0.0,-103.68,98.5,2.79,-3.21,1.5,-3.26,0.37,0.38,0.37,0.4,0.01,540.11,-3.51,99.1,8.8,3.26,3.48,0.54,0.4,0.38,0.37,0.4,4.98,4.94,
1980-04-09,0.01,163.11,-69.6,98.76,3.83,-0.84,2.39,-1.36,0.38,0.38,0.37,0.4,0.01,0.0,-98.3,98.64,1.27,-3.44,1.83,-2.57,0.38,0.38,0.37,0.4,0.01,534.53,-34.6,99.06,7.13,0.51,3.1,-0.39,0.39,0.38,0.37,0.4,1.1,4.67,
1980-04-10,0.01,107.18,-47.7,99.28,4.21,1.05,2.5,0.2,0.38,0.38,0.37,0.4,0.01,0.0,-75.99,99.07,1.01,-1.25,1.33,-0.32,0.38,0.38,0.37,0.39,0.01,372.84,-22.91,99.53,8.48,3.51,4.0,0.58,0.39,0.38,0.37,0.4,2.57,3.02,
1980-04-11,0.01,149.6,-63.55,99.62,5.48,1.1,-0.41,-0.68,0.38,0.38,0.37,0.39,0.0,0.0,-81.14,99.54,0.08,-0.49,-1.82,-1.29,0.37,0.38,0.37,0.39,0.01,485.07,-32.9,99.73,10.6,2.65,1.21,0.12,0.38,0.38,0.37,0.39,0.64,3.42,
1980-04-12,0.0,211.87,-94.99,99.41,8.08,1.07,-2.49,0.64,0.37,0.38,0.37,0.39,0.0,0.0,-130.56,99.21,1.24,-1.22,-3.26,-0.02,0.36,0.37,0.37,0.39,0.0,646.7,-62.96,99.59,14.81,3.29,-1.88,1.28,0.37,0.38,0.37,0.39,0.0,6.33,
1980-04-13,0.0,215.04,-101.75,99.19,9.9,2.03,-2.05,0.47,0.36,0.37,0.37,0.39,0.0,0.0,-137.03,99.04,3.55,-1.11,-2.63,-0.73,0.35,0.37,0.37,0.39,0.0,650.81,-71.45,99.28,16.46,5.59,-1.15,1.11,0.36,0.37,0.37,0.39,0.0,6.13,
1980-04-14,0.0,215.09,-94.54,99.08,10.9,3.69,-1.19,-0.21,0.35,0.36,0.36,0.39,0.0,0.0,-139.54,98.9,2.49,0.99,-2.06,-1.38,0.34,0.36,0.36,0.39,0.0,649.37,-55.38,99.21,18.4,6.35,-0.5,0.44,0.35,0.37,0.37,0.39,0.0,5.62,
1980-04-15,0.0,216.22,-94.2,98.88,12.19,4.73,-1.68,-0.48,0.34,0.36,0.36,0.39,0.0,0.0,-135.85,98.81,3.59,1.9,-2.05,-1.62,0.33,0.35,0.36,0.39,0.0,651.98,-56.35,98.95,19.73,7.42,-1.21,0.09,0.34,0.36,0.36,0.39,0.0,6.41,
1980-04-16,0.0,216.88,-94.42,98.96,12.72,5.58,-1.15,-0.71,0.33,0.35,0.36,0.39,0.0,0.0,-136.02,98.85,4.91,3.25,-1.52,-1.79,0.33,0.35,0.36,0.39,0.0,652.62,-56.25,99.1,20.14,7.66,-0.55,0.09,0.34,0.35,0.36,0.39,0.0,6.18,
1980-04-17,0.0,205.43,-87.54,98.67,12.99,5.64,0.19,-0.71,0.33,0.34,0.36,0.39,0.0,0.0,-126.37,98.47,5.03,3.0,-1.25,-2.12,0.32,0.34,0.36,0.39,0.0,636.77,-55.84,98.84,19.81,7.56,1.33,0.3,0.33,0.35,0.36,0.39,0.0,5.91,
1980-04-18,0.0,168.07,-66.2,98.45,10.23,4.15,1.97,-1.9,0.32,0.34,0.36,0.39,0.0,0.0,-88.42,98.27,6.92,1.69,1.1,-2.68,0.32,0.34,0.36,0.39,0.0,549.17,-19.57,98.59,13.49,6.09,3.36,-0.16,0.32,0.34,0.36,0.39,0.64,6.39,
1980-04-19,0.0,68.54,-29.57,97.73,7.81,4.99,3.66,-0.8,0.36,0.34,0.36,0.39,0.0,0.0,-82.19,97.49,3.37,-0.15,2.73,-3.04,0.32,0.34,0.35,0.39,0.0,212.88,-6.69,98.21,9.97,7.66,5.25,1.32,0.39,0.34,0.36,0.39,8.21,3.36,
1980-04-20,0.01,160.55,-71.91,97.48,3.82,-0.4,3.15,-0.4,0.38,0.35,0.35,0.39,0.0,0.0,-94.19,97.27,1.23,-2.85,1.61,-1.65,0.37,0.34,0.35,0.39,0.02,521.29,-45.28,97.73,7.25,1.96,4.46,0.59,0.39,0.35,0.35,0.39,4.47,4.73,
1980-04-21,0.04,181.52,-73.34,98.3,4.39,0.27,0.88,-1.86,0.38,0.36,0.35,0.39,0.01,0.0,-104.34,97.78,0.07,-0.8,0.28,-3.26,0.37,0.35,0.35,0.39,0.07,595.0,-41.39,98.89,8.77,2.69,1.58,-0.71,0.38,0.36,0.35,0.39,2.3,4.39,
1980-04-22,0.03,179.65,-70.95,98.98,4.35,1.18,1.25,-1.5,0.37,0.36,0.35,0.39,0.02,0.0,-96.08,98.92,-0.98,-2.25,0.72,-2.11,0.37,0.36,0.35,0.39,0.04,524.38,-39.06,99.08,9.07,4.21,1.85,-0.86,0.37,0.36,0.35,0.39,1.62,3.7,
1980-04-23,0.02,98.33,-37.13,98.84,3.89,1.07,1.65,-2.3,0.37,0.36,0.35,0.39,0.02,0.0,-74.06,98.71,0.41,-0.58,0.55,-4.09,0.36,0.36,0.35,0.39,0.03,361.56,-12.34,98.95,6.34,3.03,2.69,-1.17,0.4,0.36,0.35,0.39,5.37,3.06,
1980-04-24,0.01,129.42,-39.09,98.49,6.19,1.75,3.24,-2.06,0.38,0.37,0.35,0.39,0.01,0.0,-70.29,98.26,2.43,-0.99,2.43,-3.03,0.38,0.36,0.35,0.39,0.01,478.19,-11.4,98.7,9.52,3.87,4.05,-1.15,0.4,0.37,0.35,0.39,2.62,5.27,
1980-04-25,0.33,51.57,-15.43,98.36,3.68,1.69,2.99,-0.26,0.41,0.38,0.35,0.39,0.01,0.0,-24.51,98.28,1.15,1.0,2.48,-2.25,0.39,0.37,0.35,0.39,0.5,188.88,-8.83,98.41,5.83,2.69,3.67,0.72,0.42,0.39,0.35,0.39,9.36,2.11,
1980-04-26,0.22,34.87,-12.49,98.22,3.33,2.6,1.9,0.69,0.43,0.41,0.35,0.39,0.16,0.0,-36.86,98.1,2.35,2.06,0.68,0.29,0.42,0.39,0.35,0.39,0.29,140.0,-4.76,98.41,4.12,2.91,2.61,0.95,0.43,0.42,0.36,0.39,12.24,0.91,
1980-04-27,0.12,122.31,-40.76,98.55,5.83,3.37,1.5,0.25,0.41,0.41,0.36,0.39,0.07,0.0,-70.97,98.36,1.68,1.53,0.55,-0.82,0.4,0.41,0.36,0.39,0.16,360.57,-9.32,98.79,10.44,5.38,2.24,1.05,0.42,0.42,0.36,0.39,3.68,2.65,
1980-04-28,0.05,145.17,-48.03,98.77,7.78,4.64,1.0,-0.06,0.4,0.4,0.36,0.39,0.03,0.0,-75.54,98.71,3.08,2.37,-0.2,-1.44,0.39,0.4,0.36,0.39,0.07,523.76,-23.15,98.86,11.68,7.05,1.97,0.99,0.41,0.41,0.36,0.39,1.04,3.14,
1980-04-29,0.02,173.04,-62.76,98.67,8.72,5.2,-0.37,-0.14,0.39,0.39,0.36,0.39,0.01,0.0,-102.27,98.56,3.26,2.4,-1.54,-1.53,0.38,0.39,0.36,0.39,0.03,601.53,-38.05,98.79,13.42,7.16,0.85,0.49,0.39,0.4,0.36,0.39,2.06,3.51,
1980-04-30,0.01,222.75,-87.81,98.37,10.63,4.42,-2.23,-0.77,0.38,0.39,0.36,0.39,0.0,0.0,-123.04,98.17,2.17,1.47,-3.32,-2.04,0.37,0.38,0.36,0.39,0.01,623.79,-53.15,98.57,17.63,7.2,-1.29,0.17,0.39,0.39,0.37,0.39,0.06,7.0,
1980-05-01,0.0,202.44,-82.71,98.11,13.14,6.77,-3.09,-1.62,0.37,0.38,0.36,0.39,0.0,0.0,-104.55,98.02,7.38,3.71,-4.17,-2.23,0.36,0.38,0.36,0.39,0.0,557.8,-55.41,98.2,18.75,8.61,-1.78,-1.29,0.37,0.38,0.36,0.39,0.76,8.01,
1980-05-02,0.0,123.42,-51.22,98.23,12.43,8.07,-2.92,-0.72,0.37,0.37,0.36,0.39,0.0,0.0,-69.26,98.17,9.47,6.84,-4.17,-1.47,0.36,0.37,0.36,0.39,0.0,343.36,-24.09,98.32,16.06,9.9,-2.01,0.12,0.4,0.38,0.36,0.39,4.67,4.97,
1980-05-03,0.0,90.95,-24.88,98.09,10.3,7.67,-2.94,-0.2,0.4,0.38,0.36,0.39,0.0,0.0,-41.95,97.9,8.17,6.27,-4.48,-1.1,0.39,0.37,0.36,0.39,0.0,301.52,-13.25,98.24,13.02,8.96,-0.86,0.7,0.43,0.4,0.36,0.39,10.43,3.51,
1980-05-04,0.0,120.03,-37.76,97.83,8.38,4.92,-1.17,-1.71,0.4,0.4,0.36,0.39,0.0,0.0,-63.62,97.68,6.17,0.53,-2.92,-3.23,0.39,0.4,0.36,0.39,0.0,388.37,-11.72,98.01,10.28,7.84,0.6,-0.26,0.42,0.4,0.37,0.39,1.22,4.0,
1980-05-05,0.0,141.95,-61.77,97.92,8.05,0.62,-2.8,-0.66,0.38,0.39,0.37,0.39,0.0,0.0,-76.14,97.79,3.86,-1.95,-4.24,-1.44,0.38,0.39,0.37,0.39,0.0,475.33,-43.13,98.01,12.21,3.51,-1.4,0.48,0.39,0.4,0.37,0.39,0.0,6.45,
1980-05-06,0.0,192.85,-64.38,97.49,11.38,4.88,-1.63,0.42,0.37,0.38,0.37,0.39,0.0,0.0,-100.41,97.26,5.43,1.15,-2.89,-0.11,0.36,0.38,0.37,0.39,0.0,574.33,-14.76,97.76,17.05,8.63,1.72,1.4,0.38,0.39,0.37,0.39,0.34,5.78,
1980-05-07,0.0,162.67,-49.2,97.52,11.93,7.47,2.01,0.87,0.38,0.38,0.37,0.39,0.0,0.0,-93.44,97.34,9.03,5.09,0.24,0.11,0.37,0.38,0.36,0.39,0.0,507.4,-8.27,97.77,15.47,9.24,3.63,1.67,0.38,0.38,0.37,0.39,2.2,5.41,
1980-05-08,0.0,76.37,-36.63,97.75,10.18,8.23,0.39,0.34,0.39,0.38,0.36,0.39,0.0,0.0,-62.13,97.54,6.66,5.63,-1.25,-1.43,0.37,0.38,0.36,0.39,0.0,268.13,-13.69,98.14,13.28,10.74,2.94,1.52,0.41,0.38,0.36,0.39,6.53,1.45,
1980-05-09,0.0,76.27,-28.72,98.93,8.84,4.54,-0.28,-2.68,0.39,0.39,0.36,0.39,0.0,0.0,-68.81,98.19,6.99,2.23,-1.18,-3.72,0.38,0.38,0.36,0.39,0.0,218.21,-4.22,99.65,11.57,7.83,0.8,-1.49,0.4,0.39,0.36,0.39,0.94,3.7,
1980-05-10,0.0,248.6,-99.25,99.81,9.6,1.77,-2.3,-1.52,0.37,0.38,0.36,0.39,0.0,0.0,-133.1,99.68,3.42,0.02,-3.19,-2.02,0.36,0.38,0.36,0.39,0.0,689.02,-68.84,99.96,14.95,3.63,-1.3,-1.11,0.38,0.38,0.37,0.39,0.0,7.9,
1980-05-11,0.0,251.47,-105.21,99.6,12.59,3.54,-3.45,-0.51,0.36,0.37,0.36,0.39,0.0,0.0,-130.59,99.34,6.35,1.21,-4.45,-1.16,0.35,0.37,0.36,0.39,0.0,703.34,-86.87,99.84,18.51,6.02,-2.67,-0.24,0.36,0.38,0.36,0.39,0.0,10.26,
1980-05-12,0.0,249.24,-102.59,99.14,14.5,4.75,-3.58,-0.26,0.34,0.36,0.36,0.39,0.0,0.0,-127.2,98.87,8.52,2.58,-4.25,-0.93,0.34,0.36,0.36,0.39,0.0,695.36,-82.46,99.42,20.29,7.4,-2.62,0.31,0.35,0.37,0.36,0.39,0.0,11.1,
1980-05-13,0.0,251.61,-106.75,98.86,14.0,3.35,-4.62,-0.7,0.33,0.35,0.36,0.39,0.0,0.0,-127.94,98.62,8.92,0.94,-5.86,-1.19,0.32,0.35,0.36,0.39,0.0,698.52,-91.2,99.0,18.98,4.91,-3.06,-0.3,0.34,0.36,0.36,0.39,0.0,13.64,
1980-05-14,0.0,249.77,-105.32,98.95,12.79,1.33,-3.96,-1.07,0.32,0.34,0.36,0.39,0.0,0.0,-127.4,98.79,8.31,-0.56,-4.66,-2.09,0.31,0.34,0.36,0.39,0.0,709.0,-86.49,99.1,17.45,3.7,-3.35,-0.31,0.32,0.35,0.36,0.39,0.0,12.9,
1980-05-15,0.0,235.25,-99.84,99.18,10.47,-1.6,-3.49,-2.1,0.31,0.33,0.35,0.39,0.0,0.0,-133.29,99.12,6.54,-2.37,-4.7,-2.69,0.3,0.33,0.35,0.39,0.0,709.25,-67.21,99.24,14.49,-0.7,-2.28,-1.31,0.31,0.34,0.36,0.39,0.0,12.39,
1980-05-16,0.0,190.88,-83.33,99.12,10.13,-0.82,-2.35,-1.83,0.3,0.33,0.35,0.39,0.0,0.0,-121.47,99.05,5.26,-2.79,-3.91,-2.23,0.3,0.32,0.35,0.39,0.0,638.78,-57.92,99.19,13.94,2.02,-0.4,-1.34,0.3,0.33,0.35,0.39,0.0,9.07,
1980-05-17,0.0,178.13,-71.35,99.02,11.35,1.79,-2.03,-1.14,0.3,0.32,0.35,0.39,0.0,0.0,-120.42,98.81,5.77,-0.61,-3.52,-1.65,0.29,0.32,0.35,0.39,0.0,635.03,-35.75,99.16,15.23,6.25,-0.47,-0.59,0.3,0.32,0.35,0.39,0.02,7.24,
1980-05-18,0.0,166.61,-58.97,98.66,12.12,7.31,-0.78,-1.17,0.31,0.32,0.35,0.39,0.0,0.0,-94.57,98.5,7.64,3.7,-1.67,-2.05,0.29,0.32,0.35,0.39,0.0,569.23,-19.37,98.82,17.12,11.22,0.2,-0.5,0.34,0.32,0.35,0.39,4.57,4.26,
1980-05-19,0.0,190.83,-72.06,98.73,12.82,7.05,-1.36,-0.82,0.33,0.32,0.35,0.39,0.0,0.0,-92.71,98.63,6.29,5.28,-2.18,-1.58,0.32,0.32,0.34,0.39,0.0,500.82,-36.85,98.82,17.45,8.9,-0.36,0.42,0.34,0.32,0.35,0.39,0.56,5.5,
1980-05-20,0.0,223.74,-81.88,98.47,14.54,7.65,-0.69,-0.12,0.32,0.31,0.34,0.39,0.0,0.0,-118.11,98.19,7.65,5.54,-1.6,-1.82,0.31,0.31,0.34,0.39,0.0,601.73,-49.39,98.8,19.49,9.9,0.06,0.54,0.32,0.32,0.34,0.39,0.13,5.87,
1980-05-21,0.0,209.77,-73.58,98.08,14.6,9.9,-0.77,-0.47,0.31,0.31,0.34,0.39,0.0,0.0,-106.1,97.96,8.39,7.56,-1.45,-2.1,0.3,0.31,0.34,0.39,0.0,617.7,-40.28,98.19,19.58,11.35,-0.1,0.54,0.31,0.31,0.34,0.39,1.39,5.45,
1980-05-22,0.0,219.02,-79.1,98.35,12.97,6.73,-2.19,-1.83,0.31,0.31,0.34,0.39,0.0,0.0,-107.09,98.13,8.54,1.96,-2.8,-3.08,0.3,0.31,0.34,0.39,0.0,636.1,-45.25,98.63,17.42,9.3,-0.89,-0.04,0.31,0.31,0.34,0.39,0.45,7.92,
1980-05-23,0.0,245.64,-100.74,98.61,12.06,2.23,-1.14,-1.78,0.29,0.3,0.34,0.39,0.0,0.0,-123.74,98.52,6.98,0.92,-2.57,-2.56,0.29,0.3,0.34,0.39,0.0,647.13,-78.37,98.71,16.96,4.29,0.91,-0.84,0.3,0.31,0.34,0.39,0.0,9.08,
1980-05-24,0.0,146.33,-64.8,98.66,10.75,4.29,0.93,-1.84,0.29,0.3,0.33,0.39,0.0,0.0,-87.44,98.6,6.29,1.38,-0.16,-2.3,0.28,0.3,0.33,0.38,0.0,393.49,-36.44,98.71,13.79,5.74,1.79,-1.19,0.29,0.3,0.34,0.39,0.35,5.12,
1980-05-25,0.0,128.13,-48.88,98.66,11.52,6.26,0.7,-1.1,0.28,0.3,0.33,0.38,0.0,0.0,-66.19,98.61,7.17,5.56,-1.51,-1.73,0.28,0.3,0.33,0.38,0.0,400.4,-33.64,98.7,14.65,7.33,1.71,-0.5,0.29,0.3,0.33,0.38,0.31,4.12,
1980-05-26,0.0,189.2,-66.72,98.57,14.21,7.74,-1.13,-0.51,0.28,0.3,0.33,0.38,0.0,0.0,-94.46,98.38,7.66,5.9,-1.97,-1.86,0.27,0.29,0.33,0.38,0.0,618.58,-31.35,98.69,19.45,10.23,0.21,0.37,0.28,0.3,0.33,0.38,0.01,5.67,
1980-05-27,0.0,190.61,-65.19,98.22,14.67,10.69,0.21,0.15,0.29,0.29,0.33,0.38,0.0,0.0,-97.75,98.02,9.03,7.41,-1.4,-0.6,0.27,0.29,0.33,0.38,0.0,603.16,-35.36,98.39,19.91,13.53,1.35,0.66,0.35,0.29,0.33,0.38,7.57,4.53,
1980-05-28,0.0,155.46,-56.68,97.77,14.19,10.9,1.14,0.5,0.34,0.3,0.33,0.38,0.0,0.0,-72.04,97.55,9.71,9.28,0.18,-0.28,0.33,0.29,0.33,0.38,0.0,457.2,-27.9,98.01,18.15,11.83,1.99,1.65,0.36,0.3,0.33,0.38,1.21,4.02,
1980-05-29,0.0,164.51,-57.57,97.41,13.19,10.62,1.02,0.95,0.36,0.31,0.33,0.38,0.0,0.0,-92.48,97.2,8.43,8.09,-0.73,-0.13,0.33,0.3,0.33,0.38,0.0,547.65,-17.35,97.64,18.73,12.22,4.24,1.6,0.42,0.32,0.33,0.38,11.85,3.86,
1980-05-30,0.0,137.21,-42.35,97.87,11.66,8.85,2.27,0.22,0.39,0.34,0.33,0.38,0.0,0.0,-84.13,97.54,9.6,7.47,1.15,-1.88,0.38,0.33,0.33,0.38,0.0,380.06,-12.17,98.32,14.35,10.22,3.36,1.6,0.4,0.35,0.33,0.38,5.93,4.03,
1980-05-31,0.0,179.85,-61.63,98.05,11.29,6.9,0.69,1.17,0.37,0.35,0.32,0.38,0.0,0.0,-97.94,97.79,7.04,6.03,-0.56,0.59,0.36,0.35,0.32,0.38,0.0,547.18,-27.56,98.33,16.05,8.13,2.16,2.23,0.39,0.35,0.33,0.38,3.88,4.9,
1980-06-01,0.0,110.52,-37.13,98.26,10.36,7.69,3.32,1.4,0.39,0.35,0.32,0.38,0.0,0.0,-65.61,97.88,8.6,6.6,2.11,0.03,0.38,0.35,0.32,0.38,0.0,380.35,-7.08,98.88,13.13,8.78,4.19,2.34,0.39,0.36,0.32,0.38,4.66,3.87,
1980-06-02,0.0,195.38,-68.17,99.41,12.2,7.37,2.57,-0.57,0.37,0.36,0.32,0.38,0.0,0.0,-89.63,98.94,7.57,5.52,1.46,-1.65,0.36,0.36,0.32,0.38,0.0,509.84,-34.38,99.68,16.23,9.39,3.68,0.36,0.38,0.36,0.32,0.38,1.34,6.29,
1980-06-03,0.0,83.02,-29.92,99.65,12.93,10.01,2.42,0.58,0.36,0.36,0.32,0.38,0.0,0.0,-54.13,99.56,9.96,7.76,1.64,-0.07,0.36,0.35,0.32,0.38,0.0,351.74,-5.12,99.72,15.12,12.11,3.89,0.98,0.36,0.36,0.32,0.38,0.62,3.05,
1980-06-04,0.0,155.27,-40.06,99.38,16.36,11.86,-0.14,-1.39,0.37,0.35,0.32,0.38,0.0,0.0,-94.65,99.27,13.1,9.66,-1.54,-2.36,0.36,0.35,0.32,0.38,0.0,603.26,-0.0,99.55,20.12,13.81,1.84,-0.35,0.38,0.36,0.32,0.38,2.54,5.05,
1980-06-05,0.0,197.22,-61.44,98.98,17.55,12.42,-0.74,-0.99,0.35,0.35,0.32,0.38,0.0,0.0,-90.46,98.69,9.8,9.13,-1.6,-2.03,0.34,0.35,0.32,0.38,0.0,598.62,-39.96,99.25,23.13,14.9,1.03,-0.27,0.36,0.35,0.32,0.38,0.14,5.88,
